,Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
11220,Chona,2016-02-12 13:40:51,00:06:55,,Modern Family: Temporada 1: Cazacortinas (Capítulo 5),,Chrome PC (Cadmium),00:21:08,Not latest view,AR (Argentina)
11221,Chona,2016-02-12 11:53:39,00:14:13,,Modern Family: Temporada 1: Cazacortinas (Capítulo 5),,Chrome PC (Cadmium),00:14:13,Not latest view,AR (Argentina)
11222,Chona,2016-02-12 11:53:10,00:00:24,,Modern Family: Temporada 1: El incidente (Capítulo 4),,Chrome PC (Cadmium),00:21:21,00:21:21,AR (Argentina)
11223,Chona,2016-02-12 10:18:30,00:21:41,,Modern Family: Temporada 1: El incidente (Capítulo 4),,Chrome PC (Cadmium),00:21:41,Not latest view,AR (Argentina)
11224,Chona,2016-02-12 10:01:25,00:17:00,,Modern Family: Temporada 1: Ven a volar conmigo (Capítulo 3),,Chrome PC (Cadmium),00:21:21,00:21:21,AR (Argentina)
11225,Chona,2016-02-12 05:09:12,00:20:55,,Cómo conocí a tu madre: Temporada 9: La bofetada 3 (Capítulo 14),,Apple iPhone 4S,00:20:55,Not latest view,AR (Argentina)
11226,Chona,2016-02-12 04:45:25,00:21:15,,Cómo conocí a tu madre: Temporada 8: La última página (Parte 2) (Capítulo 12),,Apple iPhone 4S,00:21:18,Not latest view,AR (Argentina)
11227,Chona,2016-02-12 04:42:21,00:02:38,,Cómo conocí a tu madre: Temporada 8: La última página (Parte 1) (Capítulo 11),,Apple iPhone 4S,00:21:16,Not latest view,AR (Argentina)
11228,Chona,2016-02-12 04:17:11,00:18:28,,Cómo conocí a tu madre: Temporada 8: La última página (Parte 1) (Capítulo 11),,Apple iPhone 4S,00:18:33,Not latest view,AR (Argentina)
11229,Chona,2016-02-12 04:10:20,00:03:14,,Cómo conocí a tu madre: Temporada 8: Este Barney está muy vivo (Capítulo 18),,Apple iPhone 4S,00:02:59,Not latest view,AR (Argentina)
11230,Chona,2016-02-12 03:32:08,00:22:15,,Cómo conocí a tu madre: Temporada 7: Código de mago (Parte 2) (Capítulo 24),,Apple iPhone 4S,00:21:09,Not latest view,AR (Argentina)
11231,Chona,2016-02-12 03:08:24,00:21:13,,Cómo conocí a tu madre: Temporada 7: Código de mago (Parte 1) (Capítulo 23),,Apple iPhone 4S,00:21:13,Not latest view,AR (Argentina)
11232,Chona,2016-02-12 02:50:24,00:14:28,,Cómo conocí a tu madre: Temporada 5: El libro de juegos (Capítulo 8),,Apple iPhone 4S,00:21:06,Not latest view,AR (Argentina)
11233,Chona,2016-02-12 02:22:08,00:06:48,,Cómo conocí a tu madre: Temporada 5: El libro de juegos (Capítulo 8),,Safari MAC (Cadmium),00:06:48,Not latest view,AR (Argentina)
11234,Chona,2016-02-12 01:40:47,00:04:23,,Modern Family: Temporada 1: Ven a volar conmigo (Capítulo 3),,Chrome PC (Cadmium),00:04:23,Not latest view,AR (Argentina)
11235,Chona,2016-02-12 01:11:37,00:21:28,,Modern Family: Temporada 1: El ladrón de bicicletas (Capítulo 2),,Chrome PC (Cadmium),00:21:28,Not latest view,AR (Argentina)
11236,Chona,2016-02-12 00:21:29,00:23:24,,Modern Family: Temporada 1: Piloto (Capítulo 1),,Chrome PC (Cadmium),00:23:07,Not latest view,AR (Argentina)
11237,Chona,2016-02-12 00:03:47,00:14:09,,Modern Family: Temporada 5: La boda (Parte 2) (Capítulo 24),,Chrome PC (Cadmium),00:22:01,00:22:01,AR (Argentina)
11238,Chona,2016-02-11 23:35:42,00:40:19,,Cosmos: A Spacetime Odyssey: Temporada 1: El mundo liberado (Capítulo 12),,Apple TV 3 (revised),00:40:19,00:40:19,AR (Argentina)
11239,Chona,2016-02-11 23:15:19,00:07:56,,Modern Family: Temporada 5: La boda (Parte 2) (Capítulo 24),,Chrome PC (Cadmium),00:07:56,Not latest view,AR (Argentina)
11240,Chona,2016-02-11 22:49:34,00:21:05,,Modern Family: Temporada 5: La boda (Parte 1) (Capítulo 23),,Chrome PC (Cadmium),00:21:05,00:21:05,AR (Argentina)
11241,Chona,2016-02-11 22:44:26,00:00:15,,Cosmos: A Spacetime Odyssey: Temporada 1: Átomos violentos (Capítulo 6),,Apple TV 3 (revised),00:43:25,Not latest view,AR (Argentina)
11242,Chona,2016-02-11 22:44:14,00:04:37,,Modern Family: Temporada 5: Mensaje recibido (Capítulo 22),,Chrome PC (Cadmium),00:21:19,00:21:19,AR (Argentina)
11243,Chona,2016-02-11 16:15:39,00:17:05,,Modern Family: Temporada 5: Mensaje recibido (Capítulo 22),,Chrome PC (Cadmium),00:17:05,Not latest view,AR (Argentina)
11244,Chona,2016-02-11 15:29:15,00:21:32,,Modern Family: Temporada 5: Dormilón (Capítulo 21),,Chrome PC (Cadmium),00:21:32,00:21:32,AR (Argentina)
11245,Chona,2016-02-11 15:21:29,00:07:40,,Modern Family: Temporada 5: Australia (Capítulo 20),,Chrome PC (Cadmium),00:21:45,00:21:45,AR (Argentina)
11246,Chona,2016-02-11 03:01:39,00:14:24,,Modern Family: Temporada 5: Australia (Capítulo 20),,Chrome PC (Cadmium),00:14:24,Not latest view,AR (Argentina)
11247,Chona,2016-02-11 03:01:26,00:00:09,,Modern Family: Temporada 5: La noche de un duro Jay (Capítulo 19),,Chrome PC (Cadmium),00:20:58,00:20:58,AR (Argentina)
11248,Chona,2016-02-09 15:01:38,00:21:32,,Modern Family: Temporada 5: La noche de un duro Jay (Capítulo 19),,Chrome PC (Cadmium),00:21:32,Not latest view,AR (Argentina)
11249,Chona,2016-02-09 14:39:43,00:21:48,,Modern Family: Temporada 5: Las Vegas (Capítulo 18),,Chrome PC (Cadmium),00:21:48,00:21:48,AR (Argentina)
11250,Chona,2016-02-09 01:57:43,00:21:04,,Blue Mountain State: Temporada 1: Vagina portátil (Capítulo 3),,Chrome PC (Cadmium),00:21:04,Not latest view,AR (Argentina)
11251,Chona,2016-02-09 01:56:07,00:01:27,,"Blue Mountain State: Temporada 1: Se llama iniciación, averígualo (Capítulo 1)",,Chrome PC (Cadmium),00:21:32,Not latest view,AR (Argentina)
11252,Chona,2016-02-09 01:17:00,00:21:36,,Modern Family: Temporada 5: Hijos de otras personas (Capítulo 17),,Chrome PC (Cadmium),00:21:36,00:21:36,AR (Argentina)
11253,Chona,2016-02-09 01:05:34,00:06:09,,Narcos: Temporada 1: Habrá futuro (Capítulo 5),,Chrome PC (Cadmium),00:06:07,Not latest view,AR (Argentina)
11254,Chona,2016-02-09 00:28:39,00:00:09,,Narcos: Temporada 1: Habrá futuro (Capítulo 5),,Chrome PC (Cadmium),00:00:25,Not latest view,AR (Argentina)
11255,Chona,2016-02-08 23:23:36,00:43:07,,Narcos: Temporada 1: El palacio en llamas (Capítulo 4),,Chrome PC (Cadmium),00:43:07,Not latest view,AR (Argentina)
11256,Chona,2016-02-07 17:36:43,00:41:57,,Narcos: Temporada 1: Los hombres de siempre (Capítulo 3),,Chrome PC (Cadmium),00:45:37,Not latest view,AR (Argentina)
11257,Chona,2016-02-07 16:35:46,00:03:28,,Narcos: Temporada 1: Los hombres de siempre (Capítulo 3),,Chrome PC (Cadmium),00:03:44,Not latest view,AR (Argentina)
11258,Chona,2016-02-07 15:38:05,00:45:47,,Narcos: Temporada 1: La espada de Simón Bolívar (Capítulo 2),,Chrome PC (Cadmium),00:45:41,Not latest view,AR (Argentina)
11259,Chona,2016-02-07 15:37:56,00:00:03,,Narcos: Temporada 1: Descenso (Capítulo 1),,Chrome PC (Cadmium),00:55:34,Not latest view,AR (Argentina)
11260,Chona,2016-02-07 14:53:01,00:25:39,,Narcos: Temporada 1: Descenso (Capítulo 1),,Chrome PC (Cadmium),00:56:11,Not latest view,AR (Argentina)
11261,Chona,2016-02-07 14:52:35,00:00:20,,Narcos: Temporada 1: La espada de Simón Bolívar (Capítulo 2),,Chrome PC (Cadmium),00:40:27,Not latest view,AR (Argentina)
11262,Chona,2016-02-07 02:40:23,01:47:48,,Plan de escape,,Chrome PC (Cadmium),01:47:48,Not latest view,AR (Argentina)
11263,Chona,2016-02-06 20:53:53,00:39:52,,Narcos: Temporada 1: La espada de Simón Bolívar (Capítulo 2),,Chrome PC (Cadmium),00:40:08,Not latest view,AR (Argentina)
11264,Chona,2016-02-06 19:36:19,00:56:24,,Narcos: Temporada 1: Descenso (Capítulo 1),,Chrome PC (Cadmium),00:56:24,Not latest view,AR (Argentina)
11265,Chona,2016-02-06 18:53:16,00:21:40,,Modern Family: Temporada 5: Carnaval Romántico Primaveral (Capítulo 16),,Chrome PC (Cadmium),00:21:40,00:21:40,AR (Argentina)
11266,Chona,2016-02-06 18:20:37,00:20:51,,Modern Family: Temporada 5: La disputa (Capítulo 15),,Chrome PC (Cadmium),00:20:51,00:20:51,AR (Argentina)
11267,Chona,2016-02-06 18:04:40,00:14:28,,Modern Family: Temporada 5: Espionaje (Capítulo 14),,Chrome PC (Cadmium),00:21:25,Not latest view,AR (Argentina)
11268,Chona,2016-02-05 22:29:39,00:06:57,,Modern Family: Temporada 5: Espionaje (Capítulo 14),,Chrome PC (Cadmium),00:06:57,Not latest view,AR (Argentina)
11269,Chona,2016-02-05 21:26:16,00:21:51,,Modern Family: Temporada 5: Tres cenas (Capítulo 13),,Chrome PC (Cadmium),00:21:51,Not latest view,AR (Argentina)
11270,Chona,2016-02-05 11:03:52,00:13:36,,Ese es mi hijo,,Chrome PC (Cadmium),00:13:36,00:13:36,AR (Argentina)
11271,Chona,2016-01-24 20:08:23,00:10:43,,Modern Family: Temporada 5: Bajo presión (Capítulo 12),,Chrome PC (Cadmium),00:21:25,Not latest view,AR (Argentina)
11272,Chona,2016-01-24 19:20:07,00:11:27,,Modern Family: Temporada 5: Bajo presión (Capítulo 12),,Chrome PC (Cadmium),00:11:27,Not latest view,AR (Argentina)
11273,Chona,2016-01-24 15:45:04,00:00:02,,Modern Family: Temporada 5: Bajo presión (Capítulo 12),,Chrome PC (Cadmium),00:00:02,Not latest view,AR (Argentina)
11274,Chona,2016-01-24 15:12:47,00:21:29,,Modern Family: Temporada 5: Y uno para querer (Capítulo 11),,Chrome PC (Cadmium),00:21:29,00:21:29,AR (Argentina)
11275,Chona,2016-01-24 04:31:08,00:21:55,,Modern Family: Temporada 5: El viejo y los tres (Capítulo 10),,Chrome PC (Cadmium),00:21:55,00:21:55,AR (Argentina)
11276,Chona,2016-01-24 04:08:50,00:21:48,,Modern Family: Temporada 5: El gran juego (Capítulo 9),,Chrome PC (Cadmium),00:21:48,Not latest view,AR (Argentina)
11277,Chona,2016-01-24 03:43:34,00:21:45,,Modern Family: Temporada 5: ClosetCon '13 (Capítulo 8),,Chrome PC (Cadmium),00:21:45,Not latest view,AR (Argentina)
11278,Chona,2016-01-23 02:34:06,00:21:35,,Modern Family: Temporada 5: Una feria para recordar (Capítulo 7),,Chrome PC (Cadmium),00:21:35,Not latest view,AR (Argentina)
11279,Chona,2016-01-23 02:33:49,00:00:11,,Modern Family: Temporada 5: La ayuda (Capítulo 6),,Chrome PC (Cadmium),00:21:05,Not latest view,AR (Argentina)
11280,Chona,2016-01-23 01:46:08,00:21:23,,Modern Family: Temporada 5: La ayuda (Capítulo 6),,Chrome PC (Cadmium),00:21:23,Not latest view,AR (Argentina)
11281,Chona,2016-01-23 00:31:34,00:53:37,,Gigantes de acero,,Chrome PC (Cadmium),02:00:57,Not latest view,AR (Argentina)
11282,Chona,2016-01-22 18:33:28,01:07:21,,Gigantes de acero,,Chrome PC (Cadmium),01:07:21,Not latest view,AR (Argentina)
11283,Chona,2016-01-22 17:10:09,00:21:25,,Modern Family: Temporada 5: Show del final de la noche (Capítulo 5),,Chrome PC (Cadmium),00:21:25,Not latest view,AR (Argentina)
11284,Chona,2016-01-22 16:06:01,00:21:11,,Modern Family: Temporada 5: Fuerte de granja (Capítulo 4),,Chrome PC (Cadmium),00:21:11,Not latest view,AR (Argentina)
11285,Chona,2016-01-22 16:05:51,00:00:05,,Modern Family: Temporada 5: La esposa de Larry (Capítulo 3),,Chrome PC (Cadmium),00:21:10,Not latest view,AR (Argentina)
11286,Chona,2016-01-22 02:27:02,00:21:39,,Modern Family: Temporada 5: La esposa de Larry (Capítulo 3),,Chrome PC (Cadmium),00:21:39,Not latest view,AR (Argentina)
11287,Chona,2016-01-22 02:26:45,00:00:08,,Modern Family: Temporada 5: Primeros días (Capítulo 2),,Chrome PC (Cadmium),00:00:08,Not latest view,AR (Argentina)
11288,Chona,2016-01-22 00:53:10,00:21:33,,Modern Family: Temporada 5: Primeros días (Capítulo 2),,Chrome PC (Cadmium),00:21:33,Not latest view,AR (Argentina)
11289,Chona,2016-01-22 00:52:09,00:00:56,,Modern Family: Temporada 5: De pronto el verano pasado (Capítulo 1),,Chrome PC (Cadmium),00:21:53,Not latest view,AR (Argentina)
11290,Chona,2016-01-21 23:07:44,00:21:39,,Modern Family: Temporada 5: De pronto el verano pasado (Capítulo 1),,Chrome PC (Cadmium),00:21:39,Not latest view,AR (Argentina)
11291,Chona,2016-01-21 22:44:32,00:22:04,,"Modern Family: Temporada 4: Buenas noches, Gracie (Capítulo 24)",,Chrome PC (Cadmium),00:21:45,Not latest view,AR (Argentina)
11292,Chona,2016-01-21 17:18:07,00:20:16,,"Modern Family: Temporada 4: Buenas noches, Gracie (Capítulo 24)",,Chrome PC (Cadmium),00:20:18,Not latest view,AR (Argentina)
11293,Chona,2016-01-21 16:53:33,00:21:27,,Modern Family: Temporada 4: Lo que la gente juega (Capítulo 23),,Chrome PC (Cadmium),00:21:27,Not latest view,AR (Argentina)
11294,Chona,2016-01-20 18:59:02,01:13:25,,21: Blackjack,,Chrome PC (Cadmium),01:58:44,Not latest view,AR (Argentina)
11295,Chona,2016-01-20 16:52:15,00:45:20,,21: Blackjack,,Chrome PC (Cadmium),00:45:20,Not latest view,AR (Argentina)
11296,Chona,2016-01-20 16:51:26,00:00:32,,Piña Express,,Chrome PC (Cadmium),00:00:32,Not latest view,AR (Argentina)
11297,Chona,2016-01-20 14:49:45,00:20:06,,"Blue Mountain State: Temporada 1: Se llama iniciación, averígualo (Capítulo 1)",,Chrome PC (Cadmium),00:20:07,Not latest view,AR (Argentina)
11298,Chona,2016-01-20 02:49:55,00:40:17,,American Pie presenta: Una carrera al desnudo,,Chrome PC (Cadmium),00:40:17,Not latest view,AR (Argentina)
11299,Chona,2016-01-20 02:49:20,00:40:49,,American Pie 2: Tu segunda vez,,Chrome PC (Cadmium),00:43:43,Not latest view,AR (Argentina)
11300,Chona,2016-01-20 01:10:09,00:21:35,,Modern Family: Temporada 4: Mi héroe (Capítulo 22),,Chrome PC (Cadmium),00:21:35,Not latest view,AR (Argentina)
11301,Chona,2016-01-20 00:19:48,00:21:45,,Modern Family: Temporada 4: Jornada vocacional (Capítulo 21),,Chrome PC (Cadmium),00:21:45,Not latest view,AR (Argentina)
11302,Chona,2016-01-19 23:50:42,00:21:44,,Modern Family: Temporada 4: Problemas con la reventa (Capítulo 20),,Chrome PC (Cadmium),00:21:44,Not latest view,AR (Argentina)
11303,Chona,2016-01-19 23:50:08,00:00:27,,Modern Family: Temporada 4: Los futuros Dunphy (Capítulo 19),,Chrome PC (Cadmium),00:21:08,Not latest view,AR (Argentina)
11304,Chona,2016-01-19 01:55:17,00:20:43,,Modern Family: Temporada 4: Los futuros Dunphy (Capítulo 19),,Chrome PC (Cadmium),00:20:43,Not latest view,AR (Argentina)
11305,Chona,2016-01-19 01:31:58,00:21:19,,Modern Family: Temporada 4: El factor guau (Capítulo 18),,Chrome PC (Cadmium),00:21:19,Not latest view,AR (Argentina)
11306,Chona,2016-01-19 00:44:37,00:20:54,,Modern Family: Temporada 4: Padrinos (Capítulo 17),,Chrome PC (Cadmium),00:20:54,Not latest view,AR (Argentina)
11307,Chona,2016-01-19 00:16:10,00:21:38,,Modern Family: Temporada 4: Día del peinado malo (Capítulo 16),,Chrome PC (Cadmium),00:21:38,Not latest view,AR (Argentina)
11308,Chona,2016-01-18 17:11:27,00:21:29,,Modern Family: Temporada 4: Descorazonado (Capítulo 15),,Chrome PC (Cadmium),00:21:29,Not latest view,AR (Argentina)
11309,Chona,2016-01-18 17:11:18,00:00:05,,Modern Family: Temporada 4: El fantasma de la ópera (Capítulo 14),,Chrome PC (Cadmium),00:20:38,Not latest view,AR (Argentina)
11310,Chona,2016-01-18 16:06:17,00:21:37,,Modern Family: Temporada 4: El fantasma de la ópera (Capítulo 14),,Chrome PC (Cadmium),00:21:37,Not latest view,AR (Argentina)
11311,Chona,2016-01-18 15:51:13,00:10:32,,Modern Family: Temporada 4: Fulgencio (Capítulo 13),,Chrome PC (Cadmium),00:21:37,Not latest view,AR (Argentina)
11312,Chona,2016-01-17 23:41:45,00:11:06,,Modern Family: Temporada 4: Fulgencio (Capítulo 13),,Chrome PC (Cadmium),00:11:06,Not latest view,AR (Argentina)
11313,Chona,2016-01-17 23:13:21,00:21:11,,Modern Family: Temporada 4: Fiesta frustrada (Capítulo 12),,Chrome PC (Cadmium),00:20:54,Not latest view,AR (Argentina)
11314,Chona,2016-01-17 23:13:11,00:00:04,,Modern Family: Temporada 4: Año Nuevo (Capítulo 11),,Chrome PC (Cadmium),00:20:41,Not latest view,AR (Argentina)
11315,Chona,2016-01-17 15:18:20,00:21:13,,Modern Family: Temporada 4: Año Nuevo (Capítulo 11),,Chrome PC (Cadmium),00:21:13,Not latest view,AR (Argentina)
11316,Chona,2016-01-17 15:18:00,00:00:13,,Modern Family: Temporada 4: Diamante en bruto (Capítulo 10),,Chrome PC (Cadmium),00:00:13,Not latest view,AR (Argentina)
11317,Chona,2016-01-17 15:17:47,00:00:01,,Modern Family: Temporada 4: Cita misteriosa (Capítulo 8),,Chrome PC (Cadmium),00:00:01,Not latest view,AR (Argentina)
11318,Chona,2016-01-17 15:17:39,00:00:01,,Modern Family: Temporada 4: Arrestada (Capítulo 7),,Chrome PC (Cadmium),00:00:01,Not latest view,AR (Argentina)
11319,Chona,2016-01-17 15:17:30,00:00:04,,Modern Family: Temporada 4: Venta de garaje (Capítulo 6),,Chrome PC (Cadmium),00:00:04,00:00:04,AR (Argentina)
11320,Chona,2016-01-17 15:17:22,00:00:02,,Modern Family: Temporada 4: Casa del terror en exposición (Capítulo 5),,Chrome PC (Cadmium),00:00:02,00:00:02,AR (Argentina)
11321,Chona,2016-01-17 15:17:13,00:00:02,,Modern Family: Temporada 4: El escape del mayordomo (Capítulo 4),,Chrome PC (Cadmium),00:00:02,Not latest view,AR (Argentina)
11322,Chona,2016-01-17 15:16:46,00:00:21,,Modern Family: Temporada 4: Corte (Capítulo 3),,Chrome PC (Cadmium),00:00:21,Not latest view,AR (Argentina)
11323,Chona,2016-01-17 15:16:39,00:00:01,,Modern Family: Temporada 4: Lecciones (Capítulo 2),,Chrome PC (Cadmium),00:00:01,Not latest view,AR (Argentina)
11324,Chona,2016-01-17 15:16:16,00:00:12,,Modern Family: Temporada 4: Resistencia (Capítulo 1),,Chrome PC (Cadmium),00:00:12,Not latest view,AR (Argentina)
11325,Chona,2016-01-17 15:16:04,00:00:01,,Modern Family: Temporada 3: Mesa viviente (Capítulo 23),,Chrome PC (Cadmium),00:00:01,Not latest view,AR (Argentina)
11326,Chona,2016-01-17 15:15:45,00:00:03,,"Modern Family: Temporada 3: Aviones, trenes y autos (Capítulo 21)",,Chrome PC (Cadmium),00:00:23,Not latest view,AR (Argentina)
11327,Chona,2016-01-17 06:27:01,01:21:13,,¿Y dónde está el fantasma?,,Wii Bowser,01:21:11,01:21:11,AR (Argentina)
11328,Chona,2016-01-17 05:45:52,00:37:49,,Perdedores,,Wii Bowser,01:34:07,01:34:07,AR (Argentina)
11329,Chona,2016-01-17 05:05:44,00:38:34,,Perdedores,,Wii Bowser,00:56:18,Not latest view,AR (Argentina)
11330,Chona,2016-01-17 04:46:34,00:17:07,,Perdedores,,Wii Bowser,00:17:07,Not latest view,AR (Argentina)
11331,Chona,2016-01-17 04:32:21,00:09:36,,Policías de repuesto,,Wii Bowser,00:09:33,00:09:33,AR (Argentina)
11332,Chona,2016-01-16 21:49:39,00:21:03,,Blue Mountain State: Temporada 3: The Corn Field: Parte 2 (Capítulo 13),,Chrome PC (Cadmium),00:21:03,Not latest view,AR (Argentina)
11333,Chona,2016-01-16 21:28:27,00:21:06,,Blue Mountain State: Temporada 3: The Corn Field: Parte 1 (Capítulo 12),,Chrome PC (Cadmium),00:21:06,Not latest view,AR (Argentina)
11334,Chona,2016-01-16 21:18:27,00:09:55,,Blue Mountain State: Temporada 3: Pena de muerte (Capítulo 11),,Chrome PC (Cadmium),00:20:56,Not latest view,AR (Argentina)
11335,Chona,2016-01-16 03:00:29,00:11:01,,Blue Mountain State: Temporada 3: Pena de muerte (Capítulo 11),,Chrome PC (Cadmium),00:11:01,Not latest view,AR (Argentina)
11336,Chona,2016-01-16 02:48:43,00:11:02,,Blue Mountain State: Temporada 3: Una semana (Capítulo 10),,Chrome PC (Cadmium),00:21:06,Not latest view,AR (Argentina)
11337,Chona,2016-01-15 23:58:46,00:10:08,,Blue Mountain State: Temporada 3: Una semana (Capítulo 10),,Chrome PC (Cadmium),00:10:08,Not latest view,AR (Argentina)
11338,Chona,2016-01-15 18:57:39,00:21:27,,Modern Family: Temporada 4: Diamante en bruto (Capítulo 10),,Chrome PC (Cadmium),00:21:27,Not latest view,AR (Argentina)
11339,Chona,2016-01-15 18:23:56,00:20:55,,Blue Mountain State: Temporada 3: La palabra con c (Capítulo 9),,Chrome PC (Cadmium),00:20:55,Not latest view,AR (Argentina)
11340,Chona,2016-01-15 15:25:05,00:18:49,,Blue Mountain State: Temporada 3: Datos curiosos (Capítulo 8),,Chrome PC (Cadmium),00:20:57,Not latest view,AR (Argentina)
11341,Chona,2016-01-15 04:33:35,00:02:11,,Blue Mountain State: Temporada 3: Datos curiosos (Capítulo 8),,Chrome PC (Cadmium),00:02:11,Not latest view,AR (Argentina)
11342,Chona,2016-01-15 03:36:39,00:21:19,,Modern Family: Temporada 4: Cuando cae un árbol (Capítulo 9),,Chrome PC (Cadmium),00:21:19,Not latest view,AR (Argentina)
11343,Chona,2016-01-15 02:36:23,00:20:55,,Blue Mountain State: Temporada 3: Superstición (Capítulo 7),,Chrome PC (Cadmium),00:20:55,Not latest view,AR (Argentina)
11344,Chona,2016-01-15 01:10:34,00:14:02,,Modern Family: Temporada 4: Cita misteriosa (Capítulo 8),,Chrome PC (Cadmium),00:21:47,Not latest view,AR (Argentina)
11345,Chona,2016-01-15 00:51:39,00:07:45,,Modern Family: Temporada 4: Cita misteriosa (Capítulo 8),,Chrome PC (Cadmium),00:07:45,Not latest view,AR (Argentina)
11346,Chona,2016-01-15 00:03:29,00:21:10,,Blue Mountain State: Temporada 3: Apagón (Capítulo 6),,Chrome PC (Cadmium),00:21:10,Not latest view,AR (Argentina)
11347,Chona,2016-01-14 23:37:53,00:21:08,,Blue Mountain State: Temporada 3: Día de entrenamiento (Capítulo 5),,Chrome PC (Cadmium),00:21:08,Not latest view,AR (Argentina)
11348,Chona,2016-01-14 22:47:02,00:00:04,,Blue Mountain State: Temporada 3: Día de entrenamiento (Capítulo 5),,Chrome PC (Cadmium),00:00:04,Not latest view,AR (Argentina)
11349,Chona,2016-01-14 22:24:32,00:21:12,,Blue Mountain State: Temporada 3: La cima (Capítulo 4),,Chrome PC (Cadmium),00:21:12,Not latest view,AR (Argentina)
11350,Chona,2016-01-14 18:51:22,00:21:11,,Blue Mountain State: Temporada 3: El regreso de Thad (Capítulo 3),,Chrome PC (Cadmium),00:21:11,Not latest view,AR (Argentina)
11351,Chona,2016-01-14 17:59:16,00:21:30,,Modern Family: Temporada 4: Arrestada (Capítulo 7),,Chrome PC (Cadmium),00:21:30,Not latest view,AR (Argentina)
11352,Chona,2016-01-14 17:25:35,00:21:10,,Blue Mountain State: Temporada 3: Fotos de miembros (Capítulo 2),,Chrome PC (Cadmium),00:21:10,Not latest view,AR (Argentina)
11353,Chona,2016-01-14 16:07:17,00:21:33,,Modern Family: Temporada 4: Venta de garaje (Capítulo 6),,Chrome PC (Cadmium),00:21:33,Not latest view,AR (Argentina)
11354,Chona,2016-01-14 15:12:44,00:23:04,,Blue Mountain State: Temporada 3: El capitán (Capítulo 1),,Chrome PC (Cadmium),00:23:04,Not latest view,AR (Argentina)
11355,Chona,2016-01-14 14:48:13,00:23:02,,Blue Mountain State: Temporada 2: Disturbios (Capítulo 13),,Chrome PC (Cadmium),00:23:06,Not latest view,AR (Argentina)
11356,Chona,2016-01-14 02:19:40,00:00:08,,Blue Mountain State: Temporada 2: Disturbios (Capítulo 13),,Chrome PC (Cadmium),00:00:08,Not latest view,AR (Argentina)
11357,Chona,2016-01-14 01:54:20,00:21:03,,Blue Mountain State: Temporada 2: Trampa (Capítulo 12),,Chrome PC (Cadmium),00:21:03,Not latest view,AR (Argentina)
11358,Chona,2016-01-13 23:12:30,00:21:42,,Modern Family: Temporada 4: Casa del terror en exposición (Capítulo 5),,Chrome PC (Cadmium),00:21:42,Not latest view,AR (Argentina)
11359,Chona,2016-01-13 22:34:33,00:21:00,,Blue Mountain State: Temporada 2: Celda para ebrios (Capítulo 11),,Chrome PC (Cadmium),00:21:00,Not latest view,AR (Argentina)
11360,Chona,2016-01-13 22:33:48,00:00:39,,Blue Mountain State: Temporada 2: Hockey (Capítulo 10),,Chrome PC (Cadmium),00:20:24,Not latest view,AR (Argentina)
11361,Chona,2016-01-13 18:58:57,00:20:43,,Blue Mountain State: Temporada 2: Hockey (Capítulo 10),,Chrome PC (Cadmium),00:20:43,Not latest view,AR (Argentina)
11362,Chona,2016-01-13 18:37:15,00:20:54,,Blue Mountain State: Temporada 2: El tejón (Capítulo 9),,Chrome PC (Cadmium),00:20:54,Not latest view,AR (Argentina)
11363,Chona,2016-01-13 16:47:28,00:21:42,,Modern Family: Temporada 4: El escape del mayordomo (Capítulo 4),,Chrome PC (Cadmium),00:21:42,Not latest view,AR (Argentina)
11364,Chona,2016-01-13 16:29:28,00:15:19,,Modern Family: Temporada 4: Corte (Capítulo 3),,Chrome PC (Cadmium),00:21:15,Not latest view,AR (Argentina)
11365,Chona,2016-01-13 15:32:42,00:21:00,,Blue Mountain State: Temporada 2: En busca de una visión (Capítulo 8),,Chrome PC (Cadmium),00:21:00,Not latest view,AR (Argentina)
11366,Chona,2016-01-13 15:32:31,00:00:04,,Blue Mountain State: Temporada 2: Debra (Capítulo 7),,Chrome PC (Cadmium),00:20:33,Not latest view,AR (Argentina)
11367,Chona,2016-01-13 14:56:06,00:20:57,,Blue Mountain State: Temporada 2: Debra (Capítulo 7),,Chrome PC (Cadmium),00:20:57,Not latest view,AR (Argentina)
11368,Chona,2016-01-13 14:34:39,00:20:55,,Blue Mountain State: Temporada 2: Nerds (Capítulo 6),,Chrome PC (Cadmium),00:20:55,Not latest view,AR (Argentina)
11369,Chona,2016-01-13 04:47:15,00:06:00,,Modern Family: Temporada 4: Corte (Capítulo 3),,Chrome PC (Cadmium),00:06:00,Not latest view,AR (Argentina)
11370,Chona,2016-01-13 04:23:26,00:21:10,,Modern Family: Temporada 4: Lecciones (Capítulo 2),,Chrome PC (Cadmium),00:21:10,Not latest view,AR (Argentina)
11371,Chona,2016-01-13 03:14:44,00:20:43,,Blue Mountain State: Temporada 2: Embarazada (Capítulo 5),,Chrome PC (Cadmium),00:20:43,Not latest view,AR (Argentina)
11372,Chona,2016-01-13 02:55:07,00:12:14,,Blue Mountain State: Temporada 2: Pagar por jugar (Capítulo 4),,Chrome PC (Cadmium),00:21:51,Not latest view,AR (Argentina)
11373,Chona,2016-01-13 00:32:26,00:09:39,,Blue Mountain State: Temporada 2: Pagar por jugar (Capítulo 4),,Chrome PC (Cadmium),00:09:39,Not latest view,AR (Argentina)
